pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2023-09-05,98.3,-2.08,5.95,"Cole, Gerrit",679529,543037,,ball,,,,,12.0,Ball,R,R,R,NYY,DET,B,,,0,0,2023,-0.44,1.52,1.72,2.87,,595879.0,668731.0,2,5,Top,,,,,,,11.393739751951768,-142.6104385376172,-6.414914614480018,-8.5551534630418,32.05577741287406,-10.040732253762716,3.4,1.56,,,,98.9,2312.0,6.7,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.77,,,,,,,,37,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,208.0,-0.004,0.03,,,,-0.03,,1,-1,0.645,0.355,32,23,33,24,3,2,6.0,2.0,5.0,1.0,0.85,0.44,0.44,42.1,,,,,
KC,2023-09-05,84.2,-2.38,5.96,"Cole, Gerrit",656716,543037,strikeout,called_strike,,,,,2.0,Zach McKinstry called out on strikes.,R,L,R,NYY,DET,S,2.0,,2,2,2023,0.79,-1.13,-0.27,3.33,,595879.0,668731.0,1,5,Top,,,,,,,3.3416528769211298,-122.58835504399018,2.5566818356616547,7.299893438671534,24.65516273830473,-44.33128579044997,3.3,1.62,,,,84.8,2751.0,6.7,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.83,,0.0,0.0,1.0,0.0,0.0,,36,5,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,39.0,0.059,-0.201,,,,0.201,,1,-1,0.586,0.414,32,28,33,28,3,2,6.0,2.0,5.0,1.0,4.35,-0.79,0.79,44.3,,,,,
FC,2023-09-05,92.6,-2.42,5.61,"Cole, Gerrit",656716,543037,,blocked_ball,,,,,14.0,Ball In Dirt,R,L,R,NYY,DET,B,,,1,2,2023,0.45,0.45,1.74,0.65,,595879.0,668731.0,1,5,Top,,,,,,,9.703645383223838,-134.4796688882667,-7.945393155168791,3.6319392238286654,26.36485527261322,-25.215701243097968,3.3,1.56,,,,93.7,2634.0,6.8,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.69,,,,,,,,36,4,Cutter,1,0,0,1,0,1,0,1,Standard,Standard,185.0,-0.009,0.028,,,,-0.028,,1,-1,0.595,0.405,32,28,33,28,3,2,6.0,2.0,5.0,1.0,2.2,-0.45,0.45,35.6,,,,,
CH,2023-09-05,90.4,-2.18,5.69,"Cole, Gerrit",656716,543037,,foul,,,,,4.0,Foul,R,L,R,NYY,DET,S,,,1,1,2023,-1.43,0.86,-0.49,2.18,,595879.0,668731.0,1,5,Top,,,,,,,7.353082617611506,-131.48736508787084,-4.730899591409087,-18.083928217492,26.318697269232555,-21.32412407471667,3.22,1.55,221.0,79.7,56.0,91.8,1663.0,7.0,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.48,,,,,,,,36,3,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,231.0,0.013,-0.059,68.3,6.8,,0.059,88.0,1,-1,0.582,0.418,32,28,33,28,3,2,6.0,2.0,5.0,1.0,1.91,1.43,-1.43,41.7,11.012276494944407,9.93350397818246,39.67772220643574,40.88708445323637,25.869868585776864
CH,2023-09-05,89.6,-2.36,5.69,"Cole, Gerrit",656716,543037,,ball,,,,,13.0,Ball,R,L,R,NYY,DET,B,,,0,1,2023,-1.36,0.42,-1.17,1.23,,595879.0,668731.0,1,5,Top,,,,,,,5.8832078137857495,-130.35940890964497,-5.973609627261515,-16.792110327503963,26.93220228442172,-26.314444316169173,3.25,1.62,,,,90.5,1516.0,6.8,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.7,,,,,,,,36,2,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,237.0,-0.007,0.031,,,,-0.031,,1,-1,0.589,0.411,32,28,33,28,3,2,6.0,2.0,5.0,1.0,2.41,1.36,-1.36,39.6,,,,,
KC,2023-09-05,85.1,-2.28,5.96,"Cole, Gerrit",656716,543037,,foul,,,,,8.0,Foul,R,L,R,NYY,DET,S,,,0,0,2023,0.57,-1.39,0.18,1.72,,595879.0,668731.0,1,5,Top,,,,,,,4.685266521037896,-123.80086072615622,-0.7661644247691725,4.758948732671684,27.16120232113506,-46.39578360467048,3.22,1.55,4.0,70.2,-28.0,85.4,2749.0,6.7,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.76,,,,,,,,36,1,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,37.0,0.01,-0.04,69.6,7.7,,0.04,88.0,1,-1,0.579,0.421,32,28,33,28,3,2,6.0,2.0,5.0,1.0,4.56,-0.57,0.57,44.0,23.10102431175577,-14.087192900808134,35.17578864738267,33.841621407018486,40.10747649334717
FF,2023-09-05,97.4,-2.19,5.87,"Cole, Gerrit",668731,543037,single,hit_into_play,,,,,3.0,Akil Baddoo singles on a sharp line drive to right fielder Aaron Judge.   Javier Baez to 2nd.,R,L,R,NYY,DET,X,9.0,line_drive,2,0,2023,-0.83,1.47,0.36,2.99,,,595879.0,1,5,Top,184.38,90.28,,,,,8.784211546156191,-141.55039170344978,-5.614975261234412,-13.107597552484824,31.576513399465387,-11.25237601093537,3.51,1.67,246.0,103.8,14.0,97.9,2294.0,6.6,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.89,0.75,0.777,0.9,1.0,1.0,0.0,4.0,35,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,217.0,-0.038,0.325,78.8,7.2,1.074,-0.325,103.8,1,-1,0.617,0.383,32,24,33,25,3,2,6.0,2.0,5.0,1.0,0.93,0.83,-0.83,41.3,10.08478316245942,4.455072267240458,24.37636324016864,34.13400228618325,27.26397687113068
FF,2023-09-05,98.6,-2.29,5.84,"Cole, Gerrit",668731,543037,,ball,,,,,14.0,Ball,R,L,R,NYY,DET,B,,,1,0,2023,-0.65,1.62,1.18,2.36,,,595879.0,1,5,Top,,,,,,,10.99305122991608,-143.04354858108096,-7.7753410900282995,-11.505315240701568,33.46547784212537,-8.27437336430137,3.61,1.69,,,,98.9,2362.0,6.7,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.84,,,,,,,,35,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,217.0,-0.011,0.054,,,,-0.054,,1,-1,0.628,0.372,32,24,33,25,3,2,6.0,2.0,5.0,1.0,0.74,0.65,-0.65,42.8,,,,,
CH,2023-09-05,88.9,-2.3,5.74,"Cole, Gerrit",668731,543037,,ball,,,,,13.0,Ball,R,L,R,NYY,DET,B,,,0,0,2023,-1.13,0.95,-0.61,1.16,,,595879.0,1,5,Top,,,,,,,6.577847404910796,-129.1708499084092,-7.193085739032867,-14.071777579000134,27.831113937853825,-20.19019234394538,3.46,1.67,,,,89.3,1499.0,6.7,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.79,,,,,,,,35,1,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,234.0,-0.006,0.036,,,,-0.036,,1,-1,0.634,0.366,32,24,33,25,3,2,6.0,2.0,5.0,1.0,1.95,1.13,-1.13,38.9,,,,,
FC,2023-09-05,91.9,-2.22,5.92,"Cole, Gerrit",668670,543037,strikeout,swinging_strike,,,,,6.0,Jake Rogers strikes out swinging.,R,R,R,NYY,DET,S,2.0,,1,2,2023,0.33,0.45,0.62,2.29,,,595879.0,0,5,Top,,,,,,,6.488211650408829,-133.7443149666062,-4.358626479144912,2.6760758229508435,27.24138524376952,-26.057704266607228,3.38,1.57,,,,92.3,2211.0,6.4,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.13,,0.0,0.0,1.0,0.0,0.0,,34,4,Cutter,1,0,0,1,0,1,0,1,Standard,Standard,185.0,0.037,-0.165,70.6,8.2,,0.165,,1,-1,0.597,0.403,32,28,33,28,2,1,6.0,3.0,5.0,2.0,2.24,-0.33,-0.33,39.5,25.55259706623848,-12.920502382606882,30.1183566991344,44.586787690830505,39.62238408076351
FF,2023-09-05,98.3,-2.15,5.85,"Cole, Gerrit",668670,543037,,foul,,,,,5.0,Foul,R,R,R,NYY,DET,S,,,1,1,2023,-0.66,1.45,0.08,2.67,,,595879.0,0,5,Top,,,,,,,7.619872671687196,-142.7527656777284,-6.501731361175141,-10.865502093034904,34.56512601612148,-11.088526114683974,3.38,1.57,312.0,95.3,44.0,98.6,2284.0,6.7,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.82,,,,,,,,34,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,214.0,0.01,-0.059,68.1,7.1,,0.059,95.3,1,-1,0.587,0.413,32,28,33,28,2,1,6.0,3.0,5.0,2.0,0.93,0.66,0.66,40.7,13.923707670461226,16.622328208252252,32.601713447262846,40.60793931084133,22.714113748013943
SL,2023-09-05,88.5,-2.03,5.97,"Cole, Gerrit",668670,543037,,ball,,,,,14.0,Ball,R,R,R,NYY,DET,B,,,0,1,2023,0.41,0.08,1.33,0.99,,,595879.0,0,5,Top,,,,,,,7.305807615332957,-128.60917670201198,-6.223854213168815,3.1020705254675844,26.161479904640213,-30.243217996092405,3.4,1.51,,,,88.3,2421.0,6.2,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.33,,,,,,,,34,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard,163.0,-0.005,0.024,,,,-0.024,,1,-1,0.592,0.408,32,28,33,28,2,1,6.0,3.0,5.0,2.0,2.84,-0.41,-0.41,43.3,,,,,
SL,2023-09-05,89.0,-2.26,5.91,"Cole, Gerrit",668670,543037,,swinging_strike,,,,,9.0,Swinging Strike,R,R,R,NYY,DET,S,,,0,0,2023,0.33,0.02,0.6,1.98,,,595879.0,0,5,Top,,,,,,,6.35240993274078,-129.58372026865229,-3.672962818618664,2.4609822367177734,26.51398039323924,-31.402681851608456,3.38,1.57,,,,89.3,2493.0,6.4,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.12,,,,,,,,34,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,131.0,0.007,-0.036,68.8,8.3,,0.036,,1,-1,0.585,0.415,32,28,33,28,2,1,6.0,3.0,5.0,2.0,2.85,-0.33,-0.33,42.1,20.58041846805585,-12.416720262694556,31.95661970502373,44.99819710661305,39.801891869650014
SL,2023-09-05,88.4,-2.24,6.01,"Cole, Gerrit",595879,543037,single,hit_into_play,,,,,2.0,Javier Baez singles on a ground ball to left fielder Everson Pereira.,R,R,R,NYY,DET,X,7.0,ground_ball,2,2,2023,0.51,0.1,0.18,3.01,,,,0,5,Top,76.91,118.14,,,,,4.821417015358152,-128.74330423775558,-1.4411712717742111,4.692421007486673,25.83337943312947,-31.03010799098104,3.6,1.7,23.0,104.6,-7.0,88.4,2377.0,6.2,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.34,0.382,0.36,0.9,1.0,1.0,0.0,2.0,33,6,Slider,1,0,0,1,0,1,0,1,Standard,Standard,130.0,-0.056,0.459,80.0,8.8,0.412,-0.459,104.6,1,-1,0.641,0.359,32,30,33,31,2,1,6.0,3.0,5.0,1.0,2.81,-0.51,-0.51,42.4,10.967519401999844,-10.732986007714857,20.36749802911195,40.895959801706624,36.56311376902859
FF,2023-09-05,95.7,-2.19,5.91,"Cole, Gerrit",595879,543037,,foul,,,,,3.0,Foul,R,R,R,NYY,DET,S,,,2,2,2023,-1.08,1.34,0.51,3.4,,,,0,5,Top,,,,,,,9.553856088765254,-139.09221220031304,-4.054596987964816,-16.038073168799013,29.316453225215707,-13.976686041590744,3.6,1.7,3.0,52.5,-52.0,96.0,2353.0,6.4,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.13,,,,,,,,33,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,216.0,0.0,0.0,62.2,7.1,,0.0,88.0,1,-1,0.641,0.359,32,30,33,31,2,1,6.0,3.0,5.0,1.0,1.14,1.08,1.08,40.1,-17.379085212423913,35.43501736823681,21.81138049367421,45.63766697615392,-4.069008800862181
SL,2023-09-05,88.3,-2.06,6.1,"Cole, Gerrit",595879,543037,,called_strike,,,,,8.0,Called Strike,R,R,R,NYY,DET,S,,,2,1,2023,0.19,0.11,0.21,2.21,,,,0,5,Top,,,,,,,5.078410106068312,-128.64475673567787,-3.640849071730984,1.093378343852946,24.81698473781774,-30.42411671488954,3.6,1.72,,,,87.7,2392.0,5.7,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.83,,,,,,,,33,4,Slider,1,0,0,1,0,1,0,1,Standard,Standard,173.0,0.008,-0.074,,,,0.074,,1,-1,0.633,0.367,32,30,33,31,2,1,6.0,3.0,5.0,1.0,2.79,-0.19,-0.19,42.6,,,,,
CH,2023-09-05,89.1,-2.02,5.85,"Cole, Gerrit",595879,543037,,ball,,,,,8.0,Ball,R,R,R,NYY,DET,B,,,1,1,2023,-0.99,1.31,0.26,1.5,,,,0,5,Top,,,,,,,7.69178906279035,-129.48565554752082,-7.447978729438933,-12.704114751514492,24.817565738686117,-16.08689404389542,3.3,1.43,,,,89.5,1563.0,6.4,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.08,,,,,,,,33,3,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,224.0,-0.007,0.059,,,,-0.059,,1,-1,0.64,0.36,32,30,33,31,2,1,6.0,3.0,5.0,1.0,1.55,0.99,0.99,40.5,,,,,
SL,2023-09-05,87.5,-2.03,6.09,"Cole, Gerrit",595879,543037,,swinging_strike,,,,,9.0,Swinging Strike,R,R,R,NYY,DET,S,,,1,0,2023,0.3,-0.07,0.46,1.64,,,,0,5,Top,,,,,,,5.365093283285954,-127.43620594639827,-4.5004091252780105,2.195162432910378,24.701822097530734,-32.238280166367325,3.6,1.7,,,,87.5,2371.0,6.1,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.38,,,,,,,,33,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard,143.0,0.007,-0.052,73.1,9.7,,0.052,,1,-1,0.633,0.367,32,30,33,31,2,1,6.0,3.0,5.0,1.0,3.03,-0.3,-0.3,44.4,29.345816021640523,-31.558762373377466,30.549693183841807,43.92792881943677,49.84717460008287
FF,2023-09-05,96.4,-2.11,5.98,"Cole, Gerrit",595879,543037,,ball,,,,,12.0,Ball,R,R,R,NYY,DET,B,,,0,0,2023,-0.73,1.38,1.24,3.75,,,,0,5,Top,,,,,,,10.532722358620626,-140.10408150455115,-3.500059721503168,-11.85119676702858,29.484144930926394,-13.370675177205296,3.61,1.7,,,,96.5,2332.0,6.3,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.24,,,,,,,,33,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,208.0,-0.005,0.04,,,,-0.04,,1,-1,0.638,0.362,32,30,33,31,2,1,6.0,3.0,5.0,1.0,1.07,0.73,0.73,41.9,,,,,
FF,2023-09-05,97.3,-2.21,5.81,"Cole, Gerrit",678009,543037,field_out,hit_into_play,,,,,5.0,Parker Meadows lines out to shortstop Anthony Volpe.,R,L,R,NYY,DET,X,6.0,line_drive,3,2,2023,-0.96,1.31,0.1,2.39,,,686531.0,2,4,Top,118.33,138.51,,,,,8.431270842656412,-141.4656537935829,-6.721756189707497,-14.702107634929648,30.31031423251683,-13.188056077317752,3.45,1.63,158.0,90.4,9.0,98.1,2260.0,6.6,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.88,0.592,0.552,0.0,1.0,0.0,0.0,4.0,29,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,216.0,0.032,-0.305,66.7,6.7,0.669,0.305,90.4,1,-1,0.653,0.347,32,23,33,24,2,1,6.0,2.0,5.0,1.0,1.09,0.96,-0.96,41.1,-5.931695436576804,3.435999759942769,35.375032365280255,34.61310601863028,25.309262389584887
FF,2023-09-05,97.8,-2.18,5.82,"Cole, Gerrit",678009,543037,,foul,,,,,4.0,Foul,R,L,R,NYY,DET,S,,,3,1,2023,-0.9,1.47,-0.45,2.48,,,686531.0,2,4,Top,,,,,,,6.808330162427379,-142.10851639158585,-6.933308575741172,-13.735500452130628,33.01321567645349,-10.856318535958492,3.45,1.63,161.0,78.4,14.0,98.5,2400.0,6.8,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.7,,,,,,,,29,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,213.0,0.007,-0.094,71.2,6.5,,0.094,88.0,1,-1,0.646,0.354,32,23,33,24,2,1,6.0,2.0,5.0,1.0,0.92,0.9,-0.9,39.3,-17.216335887466165,16.933245785366946,35.77744017220792,40.88048505039893,15.325424914124737
FF,2023-09-05,96.1,-2.05,5.99,"Cole, Gerrit",678009,543037,,called_strike,,,,,5.0,Called Strike,R,L,R,NYY,DET,S,,,3,0,2023,-0.7,1.55,-0.26,2.82,,,686531.0,2,4,Top,,,,,,,6.347222453547517,-139.81729024665924,-6.352560297905207,-10.631049165238842,29.800437334342423,-10.563632842732174,3.46,1.62,,,,96.6,2291.0,6.5,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.01,,,,,,,,29,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,210.0,0.006,-0.058,,,,0.058,,1,-1,0.64,0.36,32,23,33,24,2,1,6.0,2.0,5.0,1.0,0.91,0.7,-0.7,46.2,,,,,
FF,2023-09-05,96.7,-2.19,5.82,"Cole, Gerrit",678009,543037,,ball,,,,,4.0,Ball,R,L,R,NYY,DET,B,,,2,0,2023,-0.76,1.58,-0.82,2.46,,,686531.0,2,4,Top,,,,,,,5.412988415298579,-140.6090870642553,-7.0962067580953,-11.265431670242222,30.62903611391768,-9.71589011483505,3.51,1.67,,,,97.7,2343.0,6.8,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.71,,,,,,,,29,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,212.0,-0.009,0.104,,,,-0.104,,1,-1,0.649,0.351,32,23,33,24,2,1,6.0,2.0,5.0,1.0,0.85,0.76,-0.76,41.1,,,,,
FF,2023-09-05,95.7,-2.09,6.02,"Cole, Gerrit",678009,543037,,ball,,,,,11.0,Ball,R,L,R,NYY,DET,B,,,1,0,2023,-0.83,1.68,-1.34,2.73,,,686531.0,2,4,Top,,,,,,,3.888926371006882,-139.1936246943941,-6.940425691821211,-11.656023439033886,31.77691491635471,-8.924744072352233,3.45,1.69,,,,96.5,2406.0,6.8,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.67,,,,,,,,29,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,212.0,-0.005,0.037,,,,-0.037,,1,-1,0.654,0.346,32,23,33,24,2,1,6.0,2.0,5.0,1.0,0.81,0.83,-0.83,44.4,,,,,
CH,2023-09-05,89.7,-2.15,5.89,"Cole, Gerrit",678009,543037,,blocked_ball,,,,,14.0,Ball In Dirt,R,L,R,NYY,DET,B,,,0,0,2023,-0.91,1.33,0.23,0.55,,,686531.0,2,4,Top,,,,,,,7.848769452817695,-130.11641928262634,-10.016608164650563,-12.047770548785602,27.874978084413264,-15.056717127546053,3.51,1.67,,,,89.9,1637.0,6.6,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.88,,,,,,,,29,1,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,224.0,-0.003,0.03,,,,-0.03,,1,-1,0.657,0.3429999999999999,32,23,33,24,2,1,6.0,2.0,5.0,1.0,1.52,0.91,-0.91,46.9,,,,,
FC,2023-09-05,91.1,-2.17,6.04,"Cole, Gerrit",686531,543037,single,hit_into_play,,,,,6.0,Andre Lipcius singles on a ground ball to center fielder Jasson Dominguez.,R,R,R,NYY,DET,X,8.0,ground_ball,0,0,2023,0.3,0.8,0.79,2.8,,,,2,4,Top,124.79,98.75,,,,,6.728738260679891,-132.5526476560852,-3.9430031350648025,2.076052533678254,29.016621719295948,-22.049811152093096,3.37,1.53,112.0,86.2,8.0,90.3,2473.0,5.8,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.65,0.466,0.419,0.9,1.0,1.0,0.0,4.0,28,1,Cutter,1,0,0,1,0,1,0,1,Standard,Standard,186.0,-0.015,0.344,63.5,7.7,0.497,-0.344,88.0,1,-1,0.672,0.3279999999999999,32,25,33,25,2,1,6.0,3.0,5.0,1.0,1.95,-0.3,-0.3,41.6,24.107748747557554,8.080266886957212,32.874331278947245,47.79546940498871,28.04049185698646
FC,2023-09-05,92.0,-2.16,5.92,"Cole, Gerrit",408234,543037,field_out,hit_into_play,,,,,9.0,"Miguel Cabrera grounds out softly, pitcher Gerrit Cole to first baseman DJ LeMahieu.",R,R,R,NYY,DET,X,1.0,ground_ball,1,1,2023,0.33,0.65,0.76,1.9,,,,1,4,Top,132.99,194.25,,,,,6.662805473961077,-133.80833824839092,-5.816944541920984,2.730554180184566,25.823949779372487,-23.315765343100924,3.54,1.79,1.0,57.5,-67.0,92.2,2509.0,6.2,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.29,0.229,0.156,0.0,1.0,0.0,0.0,1.0,27,3,Cutter,1,0,0,1,0,1,0,1,Strategic,Standard,188.0,0.019,-0.257,67.5,7.8,0.238,0.257,88.0,1,-1,0.653,0.347,32,40,33,40,2,1,6.0,3.0,5.0,2.0,2.02,-0.33,-0.33,40.6,7.0073639470852696,28.724456934845712,33.32407820570536,50.71331477409485,11.324956957175624
FC,2023-09-05,92.7,-2.12,5.96,"Cole, Gerrit",408234,543037,,ball,,,,,14.0,Ball,R,R,R,NYY,DET,B,,,0,1,2023,0.28,0.83,1.25,2.15,,,,1,4,Top,,,,,,,7.980820871692481,-134.8460475257399,-5.794634001491578,1.9184392672675743,26.013357778140985,-21.006230788268404,3.61,1.79,,,,92.8,2411.0,6.1,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.36,,,,,,,,27,2,Cutter,1,0,0,1,0,1,0,1,Strategic,Standard,199.0,-0.002,0.03,,,,-0.03,,1,-1,0.655,0.345,32,40,33,40,2,1,6.0,3.0,5.0,2.0,1.8,-0.28,-0.28,43.0,,,,,
FF,2023-09-05,95.8,-1.97,6.01,"Cole, Gerrit",408234,543037,,called_strike,,,,,6.0,Called Strike,R,R,R,NYY,DET,S,,,0,0,2023,-0.73,1.33,0.82,2.53,,,,1,4,Top,,,,,,,9.008119759135491,-139.17934924291285,-6.595167957796923,-11.45882778322372,29.767785288069923,-13.506627975015,3.66,1.82,,,,95.9,2316.0,6.4,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.14,,,,,,,,27,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,212.0,0.003,-0.041,,,,0.041,,1,-1,0.652,0.348,32,40,33,40,2,1,6.0,3.0,5.0,2.0,1.15,0.73,0.73,43.8,,,,,
FF,2023-09-05,96.8,-2.06,5.88,"Cole, Gerrit",681481,543037,strikeout,called_strike,,,,,8.0,Kerry Carpenter called out on strikes.,R,L,R,NYY,DET,S,2.0,,3,2,2023,-0.9,1.36,-0.2,1.58,,,,0,4,Top,,,,,,,7.038531282188553,-140.5981656214623,-9.055521336634223,-13.52605567493462,30.358812950924367,-12.250862386177362,3.17,1.51,,,,97.4,2286.0,6.6,716711,666163,518934,650402,672724,683011,677592,691176,592450,53.9,,0.0,0.0,1.0,0.0,0.0,,26,7,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Standard,212.0,0.036,-0.353,,,,0.353,,1,-1,0.616,0.384,32,25,33,26,2,1,6.0,2.0,5.0,1.0,1.07,0.9,-0.9,41.4,,,,,
CH,2023-09-05,90.0,-2.13,5.8,"Cole, Gerrit",681481,543037,,ball,,,,,13.0,Ball,R,L,R,NYY,DET,B,,,2,2,2023,-1.38,0.75,-0.74,0.92,,,,0,4,Top,,,,,,,6.396129766919752,-130.84116747167403,-7.741098688857747,-17.167719381949073,27.26592344511723,-22.091179640531426,3.27,1.57,,,,90.3,1638.0,6.5,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.0,,,,,,,,26,6,Changeup,1,0,0,1,0,1,0,1,Infield shade,Standard,232.0,-0.01,0.115,,,,-0.115,,1,-1,0.626,0.374,32,25,33,26,2,1,6.0,2.0,5.0,1.0,2.07,1.38,-1.38,43.5,,,,,
FF,2023-09-05,96.2,-2.08,5.97,"Cole, Gerrit",681481,543037,,foul,,,,,12.0,Foul,R,L,R,NYY,DET,S,,,2,2,2023,-0.57,1.55,0.76,3.49,,,,0,4,Top,,,,,,,8.827021883770653,-139.82731512521968,-4.493992959028102,-9.569977144050776,32.94526570915069,-10.971763457245434,3.31,1.57,148.0,94.0,10.0,96.2,2324.0,6.4,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.06,,,,,,,,26,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Standard,215.0,0.0,0.0,71.0,6.9,,0.0,94.0,1,-1,0.626,0.374,32,25,33,26,2,1,6.0,2.0,5.0,1.0,0.92,0.57,-0.57,45.2,26.727148593218526,-9.945341598132318,27.20565356183705,27.757085073593665,26.305271620592254
SL,2023-09-05,88.6,-1.99,5.99,"Cole, Gerrit",681481,543037,,foul,,,,,9.0,Foul,R,L,R,NYY,DET,S,,,2,1,2023,0.41,0.62,0.33,1.57,,,,0,4,Top,,,,,,,4.805650751396948,-128.9835521244348,-6.047300933990869,3.6247402090874026,25.125310002590595,-24.27529002997765,3.31,1.57,,,,88.6,2295.0,6.1,716711,666163,518934,650402,672724,683011,677592,691176,592450,54.38,,,,,,,,26,4,Slider,1,0,0,1,0,1,0,1,Infield shade,Standard,192.0,0.008,-0.074,70.5,8.7,,0.074,,1,-1,0.618,0.382,32,25,33,26,2,1,6.0,2.0,5.0,1.0,2.27,-0.41,0.41,44.0,29.130042223064205,-12.93844407611841,35.38311591937946,33.81486354443205,32.64906896315742
